Phenomenon Date,Time,Temperature,SpecificConductance,Salinity ,DOPercent,DOmgl,pH (mV),pH,Turbidity ,Chlorophyll,Chlorophyllngl,:fDOM (RFU),:fDOM (QSU),:Wind direction,:Wind speed (m/s),AirTemp,:Relative humidity (%),:Barometric pressure (hPa),:Solar radiation (W/m2),NO3M
08/23/2024,8:00:00 PM,20.626,46793,30.46,103.29,7.76,-68.1,7.9,3.63,2.74,8.36,1.48,6.17,193,1.07,17.6,86,1022.4,0,4
03/22/2025,7:00:00 PM,4.993,46794,29.79,107.15,11.22,-74,8.08,0.75,-0.02,-0.41,1.69,4.85,200,2.13,7.9,67,998.6,0,10.09
08/10/2024,1:00:00 AM,21.138,46794.1,30.46,109.19,8.12,-72.39,7.97,1.88,2.64,8.01,1.07,4.82,199,4.87,22.4,96,1008.3,1,3.3
08/21/2024,5:00:00 AM,19.733,46795.3,30.47,86.31,6.59,-63.27,7.82,2.65,1.43,3.9,1.44,6.05,175,0.58,15.6,93,1011.7,8,4.52
07/23/2024,8:00:00 AM,22.738,46795.3,30.44,95,6.87,-60.32,7.83,8.17,0.94,3.49,2.52,8.15,359,1.63,20,94,1017.4,66,2.44
08/14/2024,5:00:00 AM,21.21,46795.6,30.46,102.43,7.61,-69.75,7.92,1.06,1.74,4.97,1.25,5.41,94,0.61,16.2,94,1014.4,13,2.95
08/07/2024,11:00:00 AM,21.322,46795.9,30.46,115.38,8.56,-73.45,7.99,2.19,2.01,5.89,1.03,4.68,230,2.42,20.9,67,1016.4,1033,3.53
12/23/2024,11:00:00 PM,3.838,46798.5,29.64,93.63,10.09,-77.47,7.96,4.22,0.24,-0.12,1.89,8.32,329,0.79,-2.8,67,1028.5,0,14.13
01/04/2025,6:00:00 PM,4.015,46801,29.67,95.18,10.21,-78.03,7.97,1.86,0.19,-0.3,1.94,8.47,34,4.4,-7.3,59,1006,0,15.2
03/30/2025,1:00:00 PM,4.133,46801.1,29.68,103.78,11.1,-73.05,8.07,1.79,-0.24,-0.43,1.55,3.85,164,4.12,2.2,82,1024.2,76,10.7
03/28/2025,3:00:00 AM,4.142,46801.3,29.68,103.16,11.03,-74.5,8.1,1.68,-0.18,-0.23,1.61,4.05,18,0.54,-0.1,88,1015.9,0,9.74
08/15/2024,10:00:00 PM,20.843,46804.2,30.47,109.14,8.16,-72.38,7.97,0.75,2.99,9.21,1.02,4.65,159,1.09,16.2,96,1017.2,0,2.94
03/23/2025,12:00:00 PM,4.516,46805.6,29.74,104.82,11.1,-73.59,8.07,0.9,-0.08,-0.62,1.74,5.02,330,9.86,0,39,1013.2,745,9.81
03/25/2025,10:00:00 PM,4.292,46806.4,29.71,104.49,11.13,-73.11,8.07,0.9,0.02,-0.25,1.72,4.93,186,0.62,3.3,80,1013.7,0,10.36
03/29/2025,9:00:00 PM,4.253,46807.1,29.7,104.11,11.1,-73.46,8.08,1.79,-0.18,-0.21,1.54,3.82,48,1.17,0,85,1024.1,0,9.84
08/11/2024,3:00:00 AM,21.242,46808.2,30.47,110.09,8.18,-72.58,7.97,1.04,2,5.86,0.99,4.52,110,0.63,16.4,96,1011.7,0,3.14
08/17/2024,7:00:00 AM,20.855,46809.6,30.47,98.47,7.36,-68.2,7.9,1.64,1.82,5.25,1.49,6.22,166,1.37,16.8,97,1018,92,3.03
12/07/2024,9:00:00 AM,3.061,46810,29.53,96.01,10.56,-75.1,8.11,2.56,0.36,1.06,2.24,9.67,328,1.18,-3,60,1016.4,361,9.45
08/12/2024,4:00:00 AM,21.191,46810.1,30.47,107.09,7.96,-71.71,7.96,0.48,1.09,2.77,0.99,4.53,246,2.21,18.1,90,1009.9,0,3.15
01/05/2025,11:00:00 PM,2.912,46810.6,29.51,94.83,10.47,-78.28,7.98,1.72,0.25,-0.09,2.05,8.84,331,3.04,-10.8,64,1010.5,0,15.52
08/23/2024,7:00:00 AM,20.004,46811.7,30.48,92.72,7.04,-65.46,7.85,3.05,1.22,3.2,1.43,6.01,251,1.02,17.4,74,1021.7,259,4.42
07/17/2024,3:00:00 PM,25.226,46812.4,30.4,118.48,8.2,-67.83,7.96,4.49,1.38,5.18,2.27,8.57,227,5.47,28.3,54,1008,794,2.47
07/17/2024,4:00:00 PM,25.253,46813.3,30.4,120.85,8.37,-68.54,7.97,4.54,2.01,7.53,2.28,8.58,213,6.52,27.7,58,1007.4,681,1.58
08/07/2024,11:00:00 PM,21.921,46814.1,30.46,124.42,9.13,-76.03,8.03,1.68,3.25,10.1,1.04,4.7,158,0.87,16.3,93,1018.1,0,3.11
12/10/2024,1:00:00 PM,3.486,46814.6,29.6,98.93,10.76,-74.78,8.1,2.52,0.78,2.75,2.18,9.5,332,3.92,-2.6,96,1022,27,9.65
12/25/2024,12:00:00 AM,3.468,46815.4,29.6,93.55,10.18,-77.49,7.97,4.39,0.26,-0.08,1.86,8.21,353,7.57,-6.1,80,1026.1,0,15.4
03/24/2025,6:00:00 AM,4.321,46817.5,29.72,104.45,11.12,-73.54,8.07,0.9,0,-0.33,1.76,5.08,50,1.67,-3.3,65,1021.3,14,9.93
08/17/2024,6:00:00 PM,21.699,46819.8,30.47,117.46,8.65,-73.71,7.99,1.88,3.01,9.27,1.35,5.73,179,1.39,19.7,86,1016.4,26,3.37
08/12/2024,5:00:00 PM,21.751,46819.8,30.47,112.52,8.28,-72.92,7.98,0.57,0.84,1.89,0.91,4.26,300,3.58,23,57,1009.6,282,3.22
03/20/2025,8:00:00 PM,4.86,46820.1,29.79,109.09,11.46,-75.41,8.11,1,0.03,-0.23,1.69,4.83,151,3.46,4.3,100,1005.7,0,9.39
01/08/2025,12:00:00 AM,2.54,46820.9,29.46,96.46,10.75,-71.59,8,1.9,0.22,0.55,2.08,9.38,311,6.05,-5.3,62,1000.9,0,15.44
08/09/2024,6:00:00 AM,21.29,46821.1,30.48,119.89,8.9,-75.56,8.02,0.96,2.43,7.3,0.96,4.42,73,0.99,16.9,96,1019.7,11,3.37
07/16/2024,4:00:00 PM,24.828,46821.4,30.42,121.75,8.49,-68.39,7.97,4.19,2.12,7.9,2.17,8.24,228,3.51,30.3,55,1004.6,647,2.14
08/11/2024,4:00:00 PM,21.519,46822,30.47,117.07,8.65,-74.06,8,1.1,1.09,2.74,1,4.57,224,999.99,23.9,59,1010.6,377,3.49
08/04/2024,7:00:00 PM,23.364,46822.6,30.45,115.37,8.25,-65.07,7.91,2.42,2.46,9.68,2.33,7.52,234,3.38,22,93,1010.3,2,2.98
03/25/2025,7:00:00 AM,4.079,46823.2,29.69,102.52,10.98,-72.8,8.06,0.87,-0.02,-0.4,1.83,5.3,331,0.34,1.5,97,1007.5,99,10.78
07/25/2024,10:00:00 PM,21.479,46823.3,30.48,88.27,6.53,-55.47,7.75,6.78,1.62,6.29,2.54,8.22,331,2.45,21.3,76,1011.9,0,3.43
03/21/2025,2:00:00 AM,4.693,46823.5,29.77,107.55,11.34,-74.57,8.09,0.93,0.11,0.08,1.96,5.74,25,0.99,4,100,999.2,0,-999.9
08/07/2024,5:00:00 AM,21.116,46824,30.48,114.63,8.53,-73.87,8,1.35,2.84,8.69,0.98,4.49,219,1.57,15.9,89,1016.3,16,3.1
08/20/2024,12:00:00 PM,19.783,46824.5,30.49,89.89,6.86,-64.82,7.84,2.21,1.18,3.07,1.38,5.86,17,5.16,19.2,82,1006.2,406,3.92
01/05/2025,7:00:00 PM,3.685,46824.6,29.64,94.99,10.27,-78.14,7.98,6.86,0.22,-0.19,1.85,8.16,336,6.68,-11,62,1011.1,0,15.71
08/21/2024,5:00:00 PM,20.689,46825.1,30.48,100.6,7.55,-67.29,7.88,1.73,2.15,6.35,1.36,5.77,220,2.63,19.4,70,1013.5,269,4.27
08/08/2024,5:00:00 AM,21.214,46825.1,30.48,117.43,8.72,-75.24,8.02,1.46,2.61,7.91,1.15,5.07,107,1.05,14.3,96,1020.2,23,3.27
08/09/2024,6:00:00 PM,21.132,46825.3,30.48,122.81,9.14,-76.26,8.04,1.06,2.39,7.17,0.93,4.34,196,999.99,22.2,98,1011.9,24,2.95
08/15/2024,6:00:00 AM,21.129,46827.5,30.48,102.24,7.61,-69.82,7.93,1.04,2.04,6,1.16,5.11,85,1.1,17.1,95,1016.4,72,3
08/10/2024,2:00:00 AM,20.891,46827.5,30.48,108.45,8.1,-72.07,7.97,2.03,2.87,8.81,0.94,4.39,179,5.44,22.1,97,1008,0,3.17
08/14/2024,3:00:00 PM,21.486,46827.6,30.48,111.41,8.24,-72.09,7.96,1.21,2.02,5.91,1.37,5.8,200,2.82,22.3,74,1015.1,299,3.42
03/27/2025,7:00:00 AM,3.967,46829.3,29.68,101.79,10.93,-75.64,8.12,1.49,-0.23,-0.41,1.67,4.24,307,0.9,0.7,73,1015.5,122,10.06
08/22/2024,5:00:00 AM,19.736,46829.7,30.49,91.68,7,-65.17,7.85,1.57,1.39,3.77,1.37,5.82,118,1.1,12.1,97,1015.9,8,4.82
01/08/2025,11:00:00 AM,2.581,46829.9,29.47,95.5,10.63,-71.21,7.99,2.01,0.13,0.17,2.02,9.18,332,11.05,-5.6,56,996.3,475,14.9
08/09/2024,7:00:00 PM,21.322,46830.7,30.48,120.96,8.97,-75.71,8.03,1.35,2.38,7.15,1.09,4.88,215,3.19,22.8,96,1011.3,2,3.76
07/17/2024,3:00:00 AM,24.263,46831.4,30.44,109.1,7.68,-66.11,7.93,4.22,1.48,5.52,2.34,8.77,221,1.01,21.5,93,1003.5,0,-999.9
08/15/2024,10:00:00 AM,20.933,46833.9,30.49,104.68,7.82,-70.81,7.94,0.78,1.39,3.77,1.29,5.55,94,3.15,18.6,94,1017.2,90,2.44
01/08/2025,12:00:00 PM,2.584,46834.9,29.48,95.58,10.64,-71.18,7.99,2.12,0.13,0.18,2.03,9.24,309,8.85,-5.8,49,995.5,202,15.78
08/22/2024,6:00:00 PM,20.532,46836,30.49,102.45,7.71,-67.97,7.9,1.89,2.17,6.43,1.44,6.02,227,3.6,18.9,77,1017.8,16,4.26
12/07/2024,10:00:00 PM,3.683,46836.6,29.64,98.57,10.66,-75.49,8.11,2.45,0.65,2.25,2.17,9.46,91,1,-4.6,83,1013.3,1,9.34
08/12/2024,4:00:00 PM,21.336,46837.7,30.49,110.62,8.2,-72.12,7.97,0.56,0.8,1.76,0.98,4.49,266,3.91,23,57,1009.6,578,3.27
08/07/2024,6:00:00 PM,22.567,46841.6,30.47,130.83,9.49,-78.19,8.06,1.22,2.21,6.56,0.92,4.29,196,2.74,21.1,71,1016.3,140,3.2
03/22/2025,11:00:00 AM,4.607,46842.7,29.77,105.27,11.12,-73.52,8.07,0.9,-0.07,-0.58,1.77,5.11,184,2.66,6.8,55,1002.7,699,9.26
08/23/2024,7:00:00 PM,20.53,46842.8,30.5,105.3,7.92,-69.03,7.91,2.01,2.19,6.48,1.42,5.97,112,1.02,19,79,1021.7,0,4.13
12/19/2024,8:00:00 PM,4.828,46843.3,29.8,95.7,10.06,-78.02,7.97,1.77,0.31,0.1,1.94,8.49,358,6.38,-2.3,62,1026.3,0,13.08
08/21/2024,10:00:00 PM,20.244,46843.5,30.5,97.14,7.35,-66.46,7.87,2.45,2.36,7.08,1.36,5.78,263,0.99,16.2,95,1014.1,0,4.41
03/22/2025,4:00:00 PM,4.915,46844.1,29.81,108.5,11.38,-74.15,8.08,0.85,-0.05,-0.51,1.71,4.89,201,3.49,8.5,57,998.7,111,10.49
01/02/2025,4:00:00 AM,4.409,46844.3,29.75,94.54,10.04,-77.24,7.96,1.65,0.2,-0.27,1.81,8.04,265,4.59,3.3,80,993.6,0,15.13
03/27/2025,3:00:00 AM,4.008,46844.6,29.7,101.69,10.91,-75.91,8.12,1.61,-0.23,-0.38,1.67,4.24,340,2.41,0.7,78,1014,0,9.76
08/25/2024,12:00:00 AM,20.879,46845.7,30.5,107.42,8.03,-69.65,7.92,2.37,3.55,11.13,1.5,6.24,112,0.6,16.3,93,1021.7,0,4.08
08/10/2024,3:00:00 AM,20.927,46846.3,30.5,108.36,8.09,-72,7.96,1.78,2.75,8.38,1.02,4.63,192,5.12,22.6,96,1007.7,0,2.87
08/09/2024,1:00:00 PM,21.066,46847.1,30.5,117.44,8.75,-74.1,8,2.37,2.67,8.12,0.84,4.03,60,1.69,20.6,96,1016,164,3.03
08/14/2024,4:00:00 AM,21.153,46847.6,30.5,101.82,7.57,-69.31,7.92,1.15,1.93,5.62,1.11,4.93,171,0.84,17.4,91,1013.9,0,3.1
08/23/2024,5:00:00 AM,19.83,46850.1,30.51,94.15,7.17,-65.8,7.86,1.54,1.53,4.24,1.51,6.27,279,2.64,14.7,89,1020.8,8,4.23
08/19/2024,8:00:00 AM,20.429,46850.6,30.5,89.62,6.75,-65.02,7.85,2.11,1.6,4.51,1.53,6.35,69,2.46,20.1,96,1007.1,120,3.66
08/14/2024,5:00:00 PM,21.55,46852.4,30.5,113.01,8.34,-72.75,7.98,0.96,1.89,5.48,1.07,4.81,161,3.14,19.6,82,1015.5,179,3.53
04/02/2025,5:00:00 PM,4.526,46853.2,29.77,105.14,11.13,-71.37,8.04,2.03,-0.29,-0.61,1.47,3.56,204,5.85,1.9,53,1032.5,63,10.24
08/18/2024,7:00:00 PM,20.718,46854.4,30.51,97.49,7.31,-67.65,7.89,1.56,3.41,10.62,1.61,6.59,119,0.32,19.1,97,1012,0,2.67
08/08/2024,11:00:00 AM,21.361,46856.4,30.5,116.13,8.6,-73.68,7.99,2.08,1.7,4.82,1.29,5.55,108,2.53,22.4,66,1021.9,957,3.37
07/18/2024,4:00:00 PM,25.302,46856.5,30.43,118.94,8.22,-68.42,7.97,4.78,2.39,8.92,2.33,8.73,261,2.25,28.6,47,1008,154,2.53
12/20/2024,9:00:00 PM,4.82,46856.8,29.81,95.03,9.99,-77.62,7.96,1.86,0.33,0.18,2.1,9,0,7.32,-4.5,72,1011.6,0,13.64
12/23/2024,11:00:00 AM,4.008,46858.4,29.71,93.69,10.05,-77.45,7.96,1.62,0.15,-0.43,1.84,8.13,254,3.79,-5.9,50,1034.8,216,14.12
12/21/2024,11:00:00 PM,4.301,46859.1,29.75,94.47,10.06,-77.57,7.96,1.76,0.36,0.27,2.03,8.76,333,4.27,-9.4,61,1016.9,0,13.51
01/04/2025,10:00:00 PM,3.789,46859.4,29.68,95.22,10.27,-78.03,7.97,1.8,0.28,0.01,1.96,8.53,348,1.97,-7.8,63,1007,0,15.92
01/05/2025,12:00:00 PM,3.787,46860.2,29.68,95.25,10.28,-78.06,7.98,1.62,0.09,-0.66,1.81,8.02,341,10.2,-5.6,54,1006.6,282,15.33
03/24/2025,10:00:00 AM,4.168,46863.5,29.73,103.82,11.09,-73.6,8.08,0.84,-0.03,-0.43,1.72,4.93,158,2.86,2.2,74,1018.1,69,10.41
08/15/2024,7:00:00 AM,20.848,46864.4,30.51,100.52,7.52,-69.45,7.92,1.25,1.38,3.75,1.12,4.96,82,0.87,17.4,94,1016.8,175,3.25
12/26/2024,2:00:00 PM,3.446,46864.7,29.63,93.98,10.23,-77.67,7.97,1.41,0.15,-0.44,1.76,7.86,1,2.09,0.3,56,1029.3,8,14.85
07/17/2024,5:00:00 AM,23.909,46864.7,30.47,104.41,7.39,-64.7,7.91,4.83,1.89,7.07,2.28,8.58,268,3.76,22.4,93,1005.2,1,2.53
08/16/2024,11:00:00 AM,20.694,46865.7,30.51,103.65,7.77,-70.28,7.94,0.87,1.71,4.85,1.14,5.03,282,0.91,20.5,78,1018.4,762,3.55
08/13/2024,5:00:00 AM,21.061,46866.5,30.51,104.32,7.77,-70.41,7.94,0.6,1.13,2.9,1.08,4.83,264,1.36,17.4,81,1011.3,14,3.65
03/26/2025,2:00:00 PM,4.336,46866.6,29.76,103.35,11,-77.91,8.16,1.34,-0.28,-0.58,1.53,3.77,176,5.74,5.1,66,1013.5,476,8.9
07/18/2024,3:00:00 PM,25.297,46867,30.44,116.43,8.05,-67.61,7.95,4.47,1.78,6.64,2.39,8.94,293,2.23,28.2,52,1008.4,688,2.87
01/07/2025,1:00:00 PM,2.879,46867.3,29.55,95.53,10.55,-71.8,8,1.83,0.15,0.25,2,9.11,325,10.9,-3.5,58,996.2,81,15.79
08/11/2024,5:00:00 AM,20.912,46870.8,30.52,107.69,8.04,-71.53,7.96,1.03,2.37,7.11,1.08,4.83,144,0.81,16.2,96,1012.4,17,3.73
08/13/2024,3:00:00 AM,21.055,46871.1,30.51,103.28,7.69,-70.02,7.93,1.01,1.45,4,0.96,4.44,332,2.55,18.2,76,1010.5,0,2.57
08/16/2024,8:00:00 AM,20.525,46871.3,30.52,97.05,7.3,-68.21,7.9,1.16,1.59,4.45,1.28,5.52,260,1.74,17.7,93,1018.4,183,3.51
08/14/2024,7:00:00 AM,20.904,46872.9,30.52,100.87,7.53,-69.55,7.92,0.83,1.19,3.09,1.1,4.92,31,3.39,18.7,85,1015.2,214,3.44
12/25/2024,2:00:00 PM,3.414,46873.9,29.63,93.85,10.22,-77.66,7.97,1.55,0.18,-0.33,1.79,7.98,352,3.43,-2.3,82,1027.2,5,14.39
08/18/2024,2:00:00 AM,20.954,46873.9,30.52,104.51,7.8,-70.09,7.93,1.6,2.66,8.1,1.38,5.85,226,0.34,17.8,93,1015.8,0,3.97
01/03/2025,5:00:00 AM,4.278,46874.8,29.75,94.76,10.1,-77.43,7.96,1.82,0.22,-0.19,1.83,8.12,284,4.95,0.1,53,1000.6,0,14.75
03/23/2025,8:00:00 PM,4.473,46876.8,29.78,105.81,11.22,-74.11,8.08,0.91,-0.03,-0.43,1.7,4.86,341,4.06,0.2,41,1019.3,0,9.83
03/20/2025,9:00:00 PM,4.731,46876.9,29.81,107.97,11.37,-74.83,8.1,1.06,0.02,-0.26,1.67,4.75,140,2.65,4.2,100,1004.8,0,-999.9
03/28/2025,3:00:00 PM,4.449,46877.1,29.78,105.45,11.19,-74.53,8.1,1.72,-0.26,-0.51,1.49,3.66,288,3.54,9.2,29,1016,472,9.25
08/22/2024,6:00:00 AM,19.796,46877.8,30.53,89.9,6.85,-64.25,7.83,3.28,1.17,3.03,1.3,5.58,114,0.82,14.1,94,1016.7,70,4.39
04/02/2025,12:00:00 AM,4.257,46877.9,29.75,103.41,11.02,-71.39,8.04,3.84,-0.14,-0.09,1.54,3.81,330,6.48,0.5,47,1024.4,0,10.72
08/25/2024,10:00:00 PM,21.202,46878.3,30.52,113.85,8.46,-71.22,7.95,2.3,3.42,10.67,1.46,6.12,32,1.71,20.4,80,1021.8,0,3.62
08/10/2024,4:00:00 PM,20.854,46878.6,30.52,115,8.6,-74,8,1.86,2,5.85,0.95,4.4,209,3.11,27.7,66,1007.6,398,3.1
07/24/2024,8:00:00 PM,21.592,46878.7,30.51,90.8,6.7,-57.59,7.79,6.66,1.35,5.17,2.39,7.72,329,0.31,18.7,92,1021.2,0,3.13
01/05/2025,7:00:00 AM,3.624,46878.8,29.67,94.38,10.22,-77.9,7.97,1.68,0.22,-0.19,1.96,8.55,352,2.16,-7.1,56,1008.7,252,14.91
01/02/2025,2:00:00 AM,4.384,46879.1,29.77,94.72,10.07,-77.42,7.96,2.84,0.17,-0.38,1.83,8.12,269,4.02,3.5,88,992.5,0,15.88
08/20/2024,10:00:00 PM,19.824,46880,30.53,92.14,7.02,-65.4,7.85,3.85,2.6,7.87,1.36,5.77,338,1.88,17,83,1010.3,0,3.27
08/16/2024,7:00:00 AM,20.636,46881.4,30.53,97.95,7.35,-68.49,7.9,1.16,1.79,5.14,1.26,5.44,186,1.03,16.8,96,1018.1,82,3.64
08/10/2024,4:00:00 AM,20.812,46881.8,30.52,108.02,8.08,-72.06,7.97,1.45,2.06,6.07,1.17,5.15,191,6.78,22.4,97,1007.3,0,3.5
08/15/2024,5:00:00 PM,20.925,46882.8,30.52,104.7,7.82,-70.25,7.93,1.27,2.69,8.18,1.26,5.44,175,999.99,19.8,79,1016.2,176,-999.9
07/18/2024,5:00:00 AM,24.514,46882.9,30.47,102.42,7.18,-64.14,7.9,3.78,1.65,6.16,2.53,9.4,95,0.9,21.8,91,1006.2,0,2.73
08/06/2024,2:00:00 PM,21.092,46884.2,30.52,117.09,8.71,-72.54,7.97,2.15,2.44,7.34,1,4.58,141,0.41,21.8,66,1014.9,349,3.35
03/26/2025,1:00:00 PM,4.382,46884.3,29.77,103.19,10.96,-76.37,8.13,1.23,-0.26,-0.48,1.5,3.66,173,4.81,5.3,69,1013.9,625,9.54
08/16/2024,5:00:00 PM,21.466,46884.8,30.52,115.76,8.56,-72.84,7.98,1.39,2.78,8.49,1.14,5.05,212,2.69,20.9,75,1017.5,159,3.35
08/17/2024,12:00:00 AM,20.949,46885.2,30.53,109.3,8.16,-72.17,7.97,1.09,2.77,8.47,1.26,5.43,172,0.62,16.2,97,1018.2,0,3.1
08/09/2024,12:00:00 AM,21.968,46885.5,30.51,127.53,9.34,-77.01,8.05,1.8,2.97,9.14,0.9,4.23,112,1.14,17.7,93,1022.3,0,3.01
08/08/2024,12:00:00 PM,21.575,46885.9,30.52,124.62,9.19,-76.2,8.03,2.13,1.57,4.39,0.89,4.2,180,3.9,22.4,64,1021.7,697,3.41
07/26/2024,10:00:00 AM,21.158,46886.2,30.52,85.43,6.35,-53.81,7.72,7.92,0.81,2.98,2.54,8.22,19,8.17,22.5,67,1013.9,957,3.12
07/19/2024,4:00:00 PM,24.368,46886.2,30.48,117.83,8.28,-68.01,7.96,4.63,1.84,7.19,2.22,7.18,275,1.9,27,43,1015.6,181,2.63
03/20/2025,1:00:00 AM,4.659,46886.9,29.81,108.23,11.42,-75.04,8.1,1.18,0.19,0.38,1.75,5.04,55,0.72,2.6,100,1016.8,0,9.49
07/19/2024,5:00:00 PM,24.615,46887.9,30.47,120.05,8.4,-68.54,7.97,5.04,2.15,8.43,2.15,6.94,219,3.61,25.2,58,1016,273,2.76
03/19/2025,12:00:00 PM,4.837,46888.2,29.83,108.37,11.38,-74.92,8.1,1.09,-0.07,-0.58,1.56,4.4,182,3.57,5,83,1019.9,771,9.5
08/19/2024,4:00:00 PM,20.548,46890.5,30.53,95.16,7.15,-66.23,7.87,1.32,2.29,6.82,1.56,6.44,179,0.72,20.8,96,1004.4,78,3.4
03/27/2025,11:00:00 PM,4.225,46890.6,29.76,104.18,11.11,-75.15,8.11,1.61,-0.24,-0.41,1.56,3.88,258,0.42,0,76,1017.3,0,9.82
08/10/2024,5:00:00 AM,20.664,46891.3,30.53,107.31,8.05,-71.89,7.96,1.72,2.72,8.29,1.01,4.6,225,4.08,21.7,97,1007.8,1,2.98
12/25/2024,12:00:00 PM,3.585,46895.4,29.67,93.53,10.14,-77.55,7.97,1.58,0.16,-0.41,1.75,7.84,10,5.34,-3.4,84,1027,84,15.1
08/06/2024,3:00:00 PM,21.496,46896.5,30.53,124.73,9.22,-75.1,8.02,1.54,2.67,8.13,0.95,4.41,229,2.01,21.4,69,1014.7,236,3.03
03/28/2025,9:00:00 AM,4.146,46897.4,29.75,103.11,11.02,-74.2,8.09,1.67,-0.28,-0.58,1.59,3.97,329,6.52,5.4,53,1015.6,425,10.24
12/26/2024,1:00:00 PM,3.5,46898.8,29.66,93.68,10.18,-77.63,7.97,1.68,0.12,-0.54,1.73,7.75,8,3.49,0.4,52,1029.3,166,15.11
03/20/2025,7:00:00 PM,4.965,46898.9,29.86,110.07,11.53,-75.68,8.11,1.15,0.04,-0.2,1.58,4.49,173,1.96,4.3,100,1006,0,9.35
08/15/2024,6:00:00 PM,21.002,46900.3,30.54,108.54,8.09,-71.64,7.96,1.11,3.2,9.92,1.32,5.65,176,1.11,19.4,83,1016.2,35,-999.9
01/07/2025,9:00:00 AM,2.941,46900.6,29.58,94.89,10.46,-71.42,7.99,1.83,0.18,0.36,2.02,9.19,323,5.03,-5,62,996.1,259,15.48
07/23/2024,9:00:00 AM,22.384,46900.7,30.52,96.31,7,-60.64,7.84,6.92,0.88,3.24,2.37,7.67,31,0.87,20.1,93,1017.7,195,2.39
08/10/2024,3:00:00 PM,20.651,46901.6,30.54,115.12,8.64,-74.13,8,2.15,1.71,4.87,0.9,4.25,222,4.58,27.7,66,1007.6,553,3.24
03/31/2025,5:00:00 AM,4.032,46903.5,29.74,102.84,11.02,-72.17,8.06,2.23,-0.22,-0.36,1.57,3.9,18,1.22,2.1,100,1011,0,10.15
08/24/2024,12:00:00 PM,20.476,46905.8,30.54,106.43,8.01,-68.89,7.91,2.07,1.41,3.83,1.39,5.88,237,5.05,24.3,54,1022,944,4.22
03/24/2025,10:00:00 PM,4.055,46906.3,29.75,103.52,11.09,-73.44,8.07,0.87,-0.04,-0.48,1.69,4.85,342,3.02,1.2,98,1005.1,2,10.57
08/06/2024,4:00:00 PM,21.717,46911.4,30.54,128.4,9.45,-76.41,8.04,1.09,2.65,8.05,0.9,4.24,240,3.49,20.5,74,1014.8,311,3.45
08/17/2024,7:00:00 PM,20.986,46911.6,30.54,108.14,8.07,-70.78,7.94,1.41,3.18,9.85,1.27,5.47,168,0.9,18.7,89,1016.5,0,3.16
03/31/2025,10:00:00 AM,4.015,46913,29.75,102.61,11,-71.95,8.05,13.79,-0.23,-0.38,1.56,3.86,162,3.12,4.7,100,1006.3,139,10.37
08/12/2024,6:00:00 AM,21.191,46914.3,30.54,104.87,7.79,-70.66,7.94,0.73,1.04,2.59,1.16,5.09,269,1.19,18,87,1011,129,3.37
03/19/2025,11:00:00 AM,4.467,46914.7,29.81,107.76,11.42,-75.37,8.11,1.14,-0.05,-0.5,1.67,4.76,187,5.28,3.8,87,1020.7,701,9.8
08/08/2024,11:00:00 PM,21.795,46914.8,30.54,123.37,9.07,-75.31,8.02,1.92,3.91,12.33,1.14,5.05,266,0.21,18.2,91,1022.7,0,2.91
08/22/2024,5:00:00 PM,20.633,46914.9,30.55,105.45,7.91,-68.95,7.91,1.88,1.9,5.5,1.25,5.41,216,2.57,19.5,72,1017.3,35,4.17
03/23/2025,11:00:00 PM,4.544,46916.4,29.82,105.86,11.2,-73.93,8.08,0.93,-0.01,-0.38,1.63,4.65,19,4.02,-1.4,51,1021.2,0,9.82
08/20/2024,1:00:00 PM,19.759,46918.3,30.56,91.24,6.96,-65.26,7.85,2.05,1.38,3.74,1.32,5.63,350,1.95,19.6,78,1006.4,1065,3.84
08/14/2024,6:00:00 AM,20.905,46918.9,30.55,101.26,7.56,-69.38,7.92,0.86,1.31,3.49,1.11,4.93,68,0.87,17.2,90,1014.9,123,3.03
08/17/2024,1:00:00 PM,20.912,46919.4,30.55,107.5,8.03,-71.13,7.95,1.81,1.8,5.16,1.13,4.99,197,3.33,21.7,73,1017.3,445,2.71
07/18/2024,4:00:00 AM,24.427,46919.8,30.5,105.94,7.43,-65.43,7.92,3.98,1.31,4.9,2.46,9.16,102,1.17,21.6,90,1006.8,0,2.24
12/22/2024,9:00:00 PM,3.939,46920.3,29.74,93.73,10.07,-77.46,7.96,1.87,0.23,-0.18,1.95,8.49,315,3.54,-10.6,70,1033.8,0,14.42
08/21/2024,4:00:00 PM,20.334,46920.8,30.56,98.87,7.46,-67.07,7.88,1.76,1.79,5.13,1.32,5.65,210,3.14,19.7,69,1012.9,449,4.11
03/21/2025,10:00:00 AM,4.626,46920.9,29.83,105.9,11.18,-73.97,8.08,1.01,0.01,-0.28,1.68,4.8,19,4.17,4.2,98,993.9,122,9.35
08/13/2024,6:00:00 AM,20.833,46925.8,30.56,101.8,7.61,-70.13,7.93,0.74,1.18,3.05,1.06,4.79,154,0.29,18.3,79,1011.6,47,2.83
03/24/2025,8:00:00 AM,4.118,46926,29.77,104.09,11.13,-73.72,8.08,0.85,-0.02,-0.41,1.79,5.17,112,2.23,0.2,67,1019.6,87,10.68
08/19/2024,8:00:00 PM,20.36,46926.7,30.56,91.37,6.89,-65.34,7.85,1.96,3.16,9.8,1.63,6.68,172,1.44,20.1,98,1003.6,0,3.82
