Date,Time,Temperature,SpecificConductance,Salinity,DOpercent,DOmgl,pHmV,pH,Turbidity,ChlorophyllRFU,Chlorophyllugl,fDOM (RFU),fDOM (QSU),Wind direction,Wind speed (m/s),AirTemp,RelHumidity,BarometricPressurehPA,SolarRadiationWm2,NitrateuM
03/14/2025,3:00:00 PM,3.601,48700.1,30.94,113.6,12.21,-78.44,8.17,0.99,-0.02,-0.41,1.11,2.88,166,4.6,5.1,75,1019.6,508,9.91
03/14/2025,2:00:00 PM,3.627,48475.5,30.78,113.36,12.19,-78.57,8.17,1,-0.04,-0.48,1.17,3.09,182,4.34,5,79,1019.8,627,9.24
03/14/2025,1:00:00 PM,3.514,48834.5,31.02,112.2,12.08,-77.9,8.16,0.95,-0.04,-0.47,1.13,2.95,176,4.03,4.6,81,1020.4,733,9.57
03/14/2025,12:00:00 PM,3.279,49187.9,31.23,111.38,12.04,-77.49,8.15,0.99,-0.01,-0.36,1.02,2.57,174,5.25,4.6,80,1020.9,789,9.69
03/14/2025,11:00:00 AM,3.221,48952,31.05,111.1,12.04,-77.68,8.16,1.08,0,-0.33,1.1,2.87,171,4.6,4.5,80,1021.5,731,9.8
03/14/2025,10:00:00 AM,3.146,48657.7,30.84,110.64,12.03,-77.91,8.16,1.17,0.06,-0.12,1.14,2.98,167,4.85,4.1,79,1021.7,646,9.35
03/14/2025,9:00:00 AM,3.096,48521.6,30.73,110.57,12.05,-78.05,8.16,1.05,0.24,0.55,1.3,3.52,156,2.73,4.1,78,1022.5,542,9.85
3/14/2025,8:00:00 AM,3.045,47886.3,30.28,110.5,12.09,-78.69,8.17,1.12,0.34,0.93,1.57,4.42,217,0.7,0.9,86,1022.3,398,9.54
03/14/2025,7:00:00 AM,3.049,47736.8,30.18,110.22,12.07,-78.7,8.18,1.21,0.39,1.1,1.58,4.48,28,1.17,-1.5,93,1022.2,53,9.32
03/14/2025,6:00:00 AM,2.96,47643.1,30.1,109.82,12.06,-78.76,8.18,1.28,0.36,1,1.64,4.69,43,1.78,-2,93,1022,8,9.22
03/14/2025,5:00:00 AM,3.058,48128.6,30.45,110.38,12.06,-78.4,8.17,1.23,0.44,1.27,1.47,4.08,61,1.04,-1.9,92,1021.9,0,9.42
03/14/2025,4:00:00 AM,2.973,48532.9,30.72,109.78,12,-78.25,8.17,1.23,0.49,1.46,1.29,3.5,94,0.34,-0.9,90,1021.5,0,9.24
03/14/2025,3:00:00 AM,3.075,48952.6,31.03,110.41,12.01,-77.85,8.16,0.97,0.74,2.37,1.13,2.97,55,0.48,-1.1,87,1021.1,0,9.52
03/14/2025,2:00:00 AM,3.068,48845.8,30.95,110.85,12.07,-78.09,8.16,1.02,0.63,1.97,1.18,3.13,161,0.52,-1.5,89,1021.2,0,10.19
03/14/2025,1:00:00 AM,3.088,48623.4,30.8,111.5,12.15,-78.68,8.17,1.1,0.64,2.02,1.27,3.43,40,1.33,-1.6,89,1021.7,0,9.57
03/14/2025,12:00:00 AM,3.166,49202.6,31.22,110.83,12.01,-77.55,8.15,1.03,0.5,1.52,1.13,2.95,113,0.77,-1.3,85,1022,0,9.15
03/13/2025,11:00:00 PM,3.145,48865.2,30.98,111.28,12.09,-78.13,8.16,1.24,0.68,2.17,1.21,3.22,62,0.54,-1,83,1022.3,0,9.59
03/13/2025,10:00:00 PM,3.146,48626.5,30.81,111.74,12.15,-78.57,8.17,1.13,0.62,1.95,1.32,3.6,38,0.83,-0.8,82,1022.8,0,9.62
03/13/2025,9:00:00 PM,3.12,48196.3,30.51,111.88,12.2,-79,8.18,1.12,0.57,1.77,1.36,3.74,29,1.56,-0.2,79,1023.2,0,9.67
03/13/2025,8:00:00 PM,3.078,47594.8,30.08,111.43,12.2,-79.42,8.19,1.44,0.41,1.17,1.53,4.3,55,1.08,0,73,1023,0,9.21
03/13/2025,7:00:00 PM,3.118,47656,30.13,111.7,12.21,-79.33,8.19,1.11,0.62,1.94,1.6,4.54,106,0.94,0.9,73,1023,0,9.76
03/13/2025,6:00:00 PM,3.133,47536.4,30.05,112.26,12.28,-79.82,8.2,1.21,0.3,0.78,1.62,4.59,168,3.18,1.2,70,1023.1,0,9.32
03/13/2025,5:00:00 PM,3.14,47794.9,30.23,112.38,12.27,-79.7,8.19,1.24,0.31,0.82,1.49,4.15,165,3.89,1.3,70,1023.2,50,9.21
03/13/2025,4:00:00 PM,3.168,48414.2,30.67,112.77,12.27,-79.2,8.18,1.14,0.17,0.28,1.35,3.69,195,4.71,1.4,70,1022.7,139,9.72
3/13/2025,3:00:00 PM,3.314,48908.7,31.04,113.47,12.27,-78.94,8.18,1,0.14,0.19,1.06,2.71,162,7.45,1.5,70,1023,175,9.5
3/13/2025,2:00:00 PM,3.199,48991.3,31.08,112.84,12.24,-78.66,8.17,1.07,0.04,-0.17,1.11,2.89,179,7.32,1.5,70,1023.2,256,9.21
03/13/2025,1:00:00 PM,3.244,48918.4,31.03,112.41,12.18,-78.55,8.17,1,0.07,-0.08,1.14,2.98,160,4.82,1.6,66,1023.3,673,9.72
03/13/2025,12:00:00 PM,3.282,49203.1,31.24,111.87,12.09,-78.05,8.16,1.04,-0.03,-0.45,1.06,2.73,176,4.52,1.8,66,1023.8,302,9.19
03/13/2025,11:00:00 AM,3.125,49228.1,31.23,110.78,12.02,-77.7,8.16,1.03,-0.02,-0.39,1.01,2.54,177,2.72,1.9,63,1023.6,969,9.36
03/13/2025,10:00:00 AM,3.035,49065.7,31.1,110.56,12.03,-77.95,8.16,1.39,0.04,-0.19,1.2,3.2,176,6.31,1.7,64,1023.7,617,9.62
03/13/2025,9:00:00 AM,2.999,48911.3,30.99,110.13,12.01,-77.93,8.16,1.12,0.15,0.24,1.2,3.18,140,0.73,0.7,65,1024.1,368,8.71
03/13/2025,8:00:00 AM,2.909,48387.3,30.61,110.06,12.06,-78.53,8.17,1.02,0.43,1.24,1.39,3.83,34,2.61,-0.7,59,1023.8,205,9.69
03/13/2025,7:00:00 AM,2.965,48478.2,30.68,110.21,12.05,-78.65,8.17,1.15,0.5,1.5,1.38,3.8,17,0.67,-2.5,50,1022.9,104,9.57
03/13/2025,6:00:00 AM,2.93,48147.9,30.44,109.88,12.05,-78.96,8.18,1.44,0.63,2,1.61,4.56,30,0.99,-2.6,52,1022.7,6,8.83
03/13/2025,5:00:00 AM,2.833,48250.9,30.5,109.53,12.03,-78.85,8.18,1.23,0.54,1.66,1.55,4.38,11,1.21,-2.1,45,1022.2,0,9.41
03/13/2025,4:00:00 AM,2.981,48565.1,30.74,110.49,12.07,-78.46,8.17,1.14,0.56,1.73,1.22,3.25,60,1.44,-2.1,43,1021.5,0,9.62
03/13/2025,3:00:00 AM,2.899,48778.8,30.88,109.94,12.03,-78.36,8.17,1.09,0.63,1.97,1.24,3.33,67,1.69,-1.8,45,1021,0,9.47
03/13/2025,2:00:00 AM,2.96,49054.2,31.08,110.53,12.06,-78.13,8.16,1.08,0.82,2.67,1.06,2.73,39,0.98,-1.2,39,1020.8,0,9.6
03/13/2025,1:00:00 AM,2.934,48905.6,30.97,110.75,12.1,-78.45,8.17,1.06,0.68,2.15,1.13,2.94,36,1.19,-1.3,47,1020.3,0,9.31
03/13/2025,12:00:00 AM,2.93,48645.7,30.79,111.23,12.16,-79.01,8.18,1.03,0.58,1.8,1.36,3.73,79,0.78,-1.1,45,1019.9,0,10.21
03/12/2025,11:00:00 PM,3.024,49278,31.25,110.69,12.04,-77.84,8.16,1.15,0.7,2.23,1.07,2.76,29,0.99,-1.3,53,1019.6,0,9.12
03/12/2025,10:00:00 PM,3.015,49100.2,31.12,111.05,12.09,-78.23,8.17,1.11,0.69,2.2,1.11,2.87,52,0.23,-0.1,55,1019.1,0,9.46
03/12/2025,9:00:00 PM,3.004,48747.9,30.88,111.7,12.19,-78.86,8.18,1.24,0.78,2.52,1.3,3.52,43,0.93,0.8,48,1018.7,0,9.31
03/12/2025,8:00:00 PM,3.014,48486.6,30.69,112.14,12.25,-79.25,8.19,1.26,0.92,3.06,1.26,3.39,133,0.56,2.2,34,1018.4,0,9.73
03/12/2025,7:00:00 PM,3.044,48365.9,30.62,112.5,12.28,-79.81,8.2,1.24,0.67,2.11,1.42,3.92,29,1.5,2.3,48,1017.7,0,9.69
03/12/2025,6:00:00 PM,3.014,48047.7,30.39,112,12.26,-80.05,8.2,1.26,0.35,0.97,1.44,4.01,337,2.06,3.3,29,1017.2,0,9.55
03/12/2025,5:00:00 PM,3.016,48282,30.55,112.24,12.27,-79.94,8.2,1.24,0.32,0.85,1.49,4.18,334,3.09,3.4,31,1016.7,27,9.66
03/12/2025,4:00:00 PM,3.044,48157.9,30.47,112.38,12.28,-79.8,8.2,1.22,0,-0.33,1.42,3.93,338,5.73,3.6,30,1016.3,124,9.03
03/12/2025,3:00:00 PM,3.034,48910.7,30.99,112.38,12.24,-79.09,8.18,1.1,-0.04,-0.48,1.15,3.03,2,4.41,3.7,27,1015.4,422,9.29
03/12/2025,2:00:00 PM,3.089,49119.6,31.15,112,12.17,-78.72,8.18,1.05,0,-0.32,0.99,2.47,332,5.42,3.1,29,1014.9,636,9.28
03/12/2025,1:00:00 PM,2.972,49055.1,31.08,111.65,12.17,-78.96,8.18,1.08,-0.05,-0.5,1.1,2.84,330,3.9,2.6,35,1015.3,677,9.58
03/12/2025,12:00:00 PM,2.999,48783.8,30.9,110.95,12.1,-78.91,8.18,1.09,-0.05,-0.5,1.16,3.07,42,2.34,2.1,38,1015.2,620,9.19
03/12/2025,11:00:00 AM,2.95,49206.7,31.19,110.28,12.02,-78.35,8.17,0.97,-0.04,-0.49,1.12,2.92,7,4.97,1.4,39,1015.5,839,9.77
03/12/2025,10:00:00 AM,2.806,49135.9,31.11,109.93,12.03,-78.54,8.17,1.09,0.02,-0.27,1.12,2.92,350,6.1,0.8,40,1015.4,782,9.82
03/12/2025,9:00:00 AM,2.735,48773.3,30.85,109.9,12.07,-78.94,8.18,1.09,0.13,0.14,1.33,3.61,17,5.27,0.1,45,1015.5,626,9.54
03/12/2025,8:00:00 AM,2.752,48871.5,30.92,109.57,12.03,-78.71,8.18,1.15,0.66,2.09,1.26,3.4,5,7.23,0.1,50,1014.7,337,9.56
03/12/2025,7:00:00 AM,2.692,48688.3,30.78,109.55,12.06,-79.32,8.19,1.17,0.54,1.65,1.4,3.88,26,4.03,0.5,52,1013.7,107,9.61
03/12/2025,6:00:00 AM,2.685,48486.3,30.64,109.47,12.06,-79.47,8.19,1.24,0.53,1.62,1.52,4.27,347,6.79,1.9,56,1012.3,7,10.2
03/12/2025,5:00:00 AM,2.717,48335.9,30.54,109.83,12.1,-79.61,8.19,1.15,0.6,1.88,1.5,4.19,349,7.71,3.6,57,1010.4,0,9.6
03/12/2025,4:00:00 AM,2.743,48228.9,30.47,109.43,12.05,-79.47,8.19,1.44,0.65,2.04,1.55,4.36,356,3.11,4.1,71,1008.8,0,9.4
3/12/2025,3:00:00 AM,2.815,48700.1,30.81,109.72,12.03,-79.21,8.19,1.27,0.76,2.47,1.5,4.19,10,2.77,5.1,70,1007.5,0,9.5
03/12/2025,2:00:00 AM,2.818,48929.5,30.97,109.92,12.04,-78.84,8.18,1.19,0.78,2.55,1.17,3.11,350,5.73,6.8,65,1006.3,0,9.45
03/12/2025,1:00:00 AM,2.888,48810.4,30.9,110.04,12.04,-79.25,8.19,1.24,0.78,2.53,1.27,3.43,15,4.46,7.5,68,1004.9,0,9.68
03/12/2025,12:00:00 AM,2.912,48815.7,30.91,110.71,12.1,-79.46,8.19,1.19,0.68,2.15,1.29,3.51,281,1.51,7.1,75,1003.8,0,9.47
03/11/2025,11:00:00 PM,2.852,48910.7,30.96,110.08,12.05,-79.14,8.18,1.2,0.62,1.96,1.28,3.46,268,4.81,8.9,69,1002.5,0,9.26
03/11/2025,10:00:00 PM,2.788,49033.2,31.04,110.36,12.09,-78.97,8.18,1.2,0.82,2.7,1.16,3.07,223,7.25,8.9,73,1002.4,0,9.27
03/11/2025,9:00:00 PM,2.804,48822,30.89,111.48,12.22,-79.63,8.19,1.21,0.7,2.26,1.25,3.35,232,9.75,9.4,70,1001.7,0,9.63
03/11/2025,8:00:00 PM,2.871,48578,30.74,111.68,12.24,-79.94,8.2,1.29,0.61,1.9,1.24,3.33,226,4.88,8.5,71,1001.9,0,9.34
03/11/2025,7:00:00 PM,2.939,48519.6,30.71,112.36,12.29,-80.04,8.2,1.31,0.68,2.16,1.25,3.35,211,6.14,8,72,1002,0,9.6
03/11/2025,6:00:00 PM,2.746,48294.4,30.52,111.82,12.31,-80.48,8.21,1.23,0.58,1.78,1.43,3.95,207,7.63,7.9,70,1001.7,0,8.87
03/11/2025,5:00:00 PM,2.821,48165.2,30.44,111.96,12.31,-80.52,8.21,1.26,0.4,1.15,1.48,4.13,192,5.16,8.6,65,1002,106,10.3
03/11/2025,4:00:00 PM,2.908,48403.1,30.62,112.26,12.3,-80.3,8.21,1.2,0,-0.33,1.42,3.93,193,5,7.6,70,1002.8,103,9.61
03/11/2025,3:00:00 PM,3.187,48461.6,30.7,113.18,12.31,-80.17,8.2,1.08,-0.01,-0.36,1.19,3.15,179,5.13,7.9,70,1003.3,495,9.48
03/11/2025,2:00:00 PM,2.961,48591.2,30.76,112.01,12.24,-79.97,8.2,1.05,-0.01,-0.37,1.15,3.03,185,8.12,7.7,72,1004.3,588,10.08
03/11/2025,1:00:00 PM,2.84,48570.5,30.72,111.29,12.2,-79.94,8.2,1.09,-0.04,-0.46,1.17,3.09,206,6.07,8.2,68,1005,666,10.11
03/11/2025,12:00:00 PM,2.715,48850.2,30.9,111.11,12.21,-79.84,8.2,1.08,-0.02,-0.39,1.21,3.24,196,6.59,8,69,1006.2,668,10.23
3/11/2025,11:00:00 AM,2.565,49271.3,31.17,110.11,12.12,-79.16,8.19,1.14,0.08,-0.05,1.05,2.68,208,4.6,7.7,75,1007.4,652,9.36
3/11/2025,10:00:00 AM,2.548,49692.8,31.46,109.03,11.98,-78.17,8.17,1.17,0.26,0.63,0.96,2.4,205,4.94,6.8,81,1008.3,463,9.87
3/11/2025,9:00:00 AM,2.428,49242.3,31.12,109.32,12.08,-78.94,8.18,1.09,0.54,1.65,1.07,2.76,173,3.93,4.5,95,1008.6,161,10.23
03/11/2025,8:00:00 AM,2.395,49519,31.31,109.08,12.05,-78.97,8.18,1.17,0.73,2.34,1.19,3.15,164,6.24,4.4,92,1009.1,137,9.15
03/11/2025,7:00:00 AM,2.361,49369.3,31.2,109.04,12.06,-79.09,8.19,1.02,0.93,3.09,1.24,3.32,161,3.9,3.8,89,1009.7,83,10.2
03/11/2025,6:00:00 AM,2.332,48733.7,30.75,109.63,12.18,-79.92,8.2,1.08,0.79,2.56,1.42,3.93,149,1.7,1.9,95,1010,7,10
03/11/2025,5:00:00 AM,2.369,48674.3,30.72,109.8,12.18,-79.95,8.2,1.3,0.84,2.74,1.43,3.98,192,0.11,0.8,98,1010.6,1,10
3/11/2025,4:00:00 AM,2.367,48465.1,30.57,109.74,12.19,-80.13,8.2,1.32,0.75,2.43,1.47,4.12,34,1,0.2,98,1010.7,0,10
03/11/2025,3:00:00 AM,2.325,48832.3,30.82,109.69,12.18,-79.94,8.2,1.23,0.75,2.42,1.42,3.94,40,0.37,0.6,97,1011.3,0,10
03/11/2025,2:00:00 AM,2.346,49080.7,31,109.57,12.14,-80,8.2,1.12,0.82,2.69,1.33,3.62,39,0.69,0.1,97,1011.8,0,10
03/11/2025,1:00:00 AM,2.394,49270.9,31.14,109.82,12.15,-79.4,8.19,0.95,0.78,2.52,1.16,3.06,35,0.85,0,96,1012,0,9.5
03/11/2025,12:00:00 AM,2.381,49451.8,31.26,110.39,12.2,-79.75,8.2,1.13,0.88,2.92,1.22,3.25,50,0.62,-0.4,97,1012,0,9.62
03/10/2025,11:00:00 PM,2.364,49345.9,31.18,110.58,12.23,-79.95,8.2,1.17,0.88,2.88,1.19,3.16,25,0.12,0,95,1012.1,0,9.67
03/10/2025,10:00:00 PM,2.397,49127.9,31.04,110.49,12.23,-79.87,8.2,1.26,0.85,2.8,1.22,3.27,38,1.86,0,95,1012.2,0,8.91
03/10/2025,9:00:00 PM,2.415,48683.8,30.73,110.71,12.27,-79.87,8.2,1.11,0.87,2.87,1.1,2.86,48,1.13,0.4,92,1012.3,0,9.03
03/10/2025,8:00:00 PM,2.417,49467.2,31.28,110.96,12.25,-80.08,8.2,1.23,0.88,2.89,1.18,3.13,17,0.57,1.3,89,1011.8,0,9.98
03/10/2025,7:00:00 PM,2.426,49298.3,31.16,111.59,12.33,-80.61,8.21,1.21,0.79,2.56,1.16,3.07,112,0.9,2.7,85,1011.1,0,9.51
03/10/2025,6:00:00 PM,2.473,48525.6,30.63,111.83,12.39,-81.25,8.23,1.29,0.62,1.96,1.41,3.88,174,1.39,4.2,77,1010,0,8.7
3/10/2025,5:00:00 PM,2.357,48698.8,30.73,111.43,12.37,-81.09,8.22,1.29,0.33,0.87,1.42,3.94,157,2.78,4.4,77,1009,105,9.62
03/10/2025,4:00:00 PM,2.539,48241.8,30.45,111.3,12.32,-81.21,8.22,1.3,0,-0.33,1.51,4.23,15,2.14,7.9,51,1008.2,185,9.69
03/10/2025,3:00:00 PM,2.495,48533,30.64,110.98,12.28,-80.98,8.22,1.35,-0.04,-0.47,1.42,3.93,6,5.64,7,54,1007.5,475,9.25
03/10/2025,2:00:00 PM,2.387,49121,31.03,110.17,12.2,-80.34,8.21,1.2,0.05,-0.14,1.25,3.36,4,7.29,6.1,59,1007.6,696,9.62
03/10/2025,1:00:00 PM,2.57,49121.3,31.06,110.67,12.19,-80.08,8.2,1.04,-0.07,-0.6,1.03,2.64,320,5.95,5.8,60,1007.2,300,9.38
03/10/2025,12:00:00 PM,2.469,49057,31,109.65,12.11,-79.89,8.2,1.05,-0.03,-0.43,1.11,2.88,336,4.84,4.9,63,1006.4,814,9.29
03/10/2025,11:00:00 AM,2.289,49390.6,31.2,109.33,12.12,-79.76,8.2,1.03,0.02,-0.27,1.07,2.75,340,4.18,4.1,70,1006.8,797,9.18
03/10/2025,10:00:00 AM,2.177,49513.4,31.27,109.06,12.12,-80.05,8.2,1.04,0.05,-0.16,1.12,2.93,1,3.67,2.6,80,1006.2,740,9.4
03/10/2025,9:00:00 AM,2.23,49651,31.37,108.08,11.98,-78.99,8.18,1.08,0.56,1.71,1.04,2.64,10,1.92,1.9,85,1005.5,537,9.94
03/10/2025,8:00:00 AM,2.19,49835.4,31.49,107.86,11.96,-79.16,8.19,1.06,0.75,2.43,1.17,3.09,6,4.25,1,94,1005.3,91,8.58
03/10/2025,7:00:00 AM,2.169,49722.2,31.41,108.04,11.99,-79.44,8.19,1.06,0.99,3.31,1.24,3.33,47,1.28,0.8,96,1004.4,26,9.44
03/10/2025,6:00:00 AM,2.138,49534.9,31.27,108.25,12.04,-79.78,8.2,1.04,1.19,4.02,1.16,3.04,58,1.73,0.8,94,1004.6,0,9.84
03/10/2025,5:00:00 AM,2.07,49065.2,30.94,108.66,12.13,-80.54,8.21,1.56,1.05,3.51,1.35,3.71,217,3.87,0.6,95,1004.9,0,9.17
03/10/2025,4:00:00 AM,2.114,48976.8,30.88,108.82,12.14,-80.67,8.22,1.17,2.2,7.76,1.39,3.83,234,3.39,0.8,93,1004.9,0,9.28
03/10/2025,3:00:00 AM,2.006,48662.2,30.64,108.43,12.15,-80.76,8.22,1.1,0.94,3.13,1.48,4.14,46,0.26,-0.8,88,1005,1,9.92
03/10/2025,2:00:00 AM,2.065,49049.5,30.92,108.5,12.12,-80.55,8.21,1.21,1.06,3.55,1.35,3.7,49,0.89,-1.2,87,1006.4,0,9.64
03/10/2025,1:00:00 AM,2.128,48972.3,30.88,108.82,12.14,-80.95,8.22,1.18,1.04,3.47,1.38,3.81,36,1.4,-1.3,86,1007,0,9.65
03/10/2025,12:00:00 AM,2.181,49517.3,31.27,109.28,12.14,-80.35,8.21,1.12,1.01,3.36,1.23,3.28,45,1.37,-1.1,83,1007.1,0,9.68
03/09/2025,11:00:00 PM,2.204,49680.4,31.39,109.55,12.15,-80.33,8.21,1.08,0.95,3.15,1.18,3.13,226,1.35,-1.1,84,1007.4,0,9.91
03/09/2025,10:00:00 PM,2.084,49462,31.21,109.47,12.19,-80.82,8.22,1.06,0.83,2.71,1.14,2.99,237,1.97,-0.2,82,1007.3,0,9.2
03/09/2025,9:00:00 PM,2.163,49648.9,31.36,109.74,12.19,-80.61,8.21,1.04,0.83,2.72,1.15,3.01,337,2.21,0.7,71,1007.4,0,9.69
03/09/2025,8:00:00 PM,2.206,49571.2,31.31,110.13,12.22,-80.68,8.22,1.15,0.97,3.21,1.18,3.14,313,2.74,1.6,70,1007,0,9.72
03/09/2025,12:00:00 AM,1.979,48948.9,30.84,108.23,12.12,-81.22,8.23,1.2,1,3.36,1.38,3.81,299,5.14,-1.2,44,1001.8,0,9.83
03/08/2025,11:00:00 PM,1.763,48872.6,30.75,106.82,12.03,-81.35,8.23,1.35,0.74,2.4,1.51,4.24,294,4.16,-1,41,1001.2,0,10.05
03/08/2025,10:00:00 PM,1.775,49204.5,30.98,106.27,11.95,-81.26,8.23,1.29,1.03,3.44,1.31,3.56,315,4.75,-1.3,43,1000.6,0,9.84
03/08/2025,9:00:00 PM,2.049,49702.9,31.38,107.9,12.02,-80.54,8.21,1.22,1.25,4.24,1.12,2.91,309,4.61,-1.7,48,999.9,0,9.59
03/08/2025,8:00:00 PM,2.068,49645.8,31.34,108.45,12.07,-80.93,8.22,1.23,0.98,3.26,1.1,2.86,325,8.13,-1.8,50,999.6,0,9.22
03/08/2025,7:00:00 PM,2.001,49447.1,31.19,108.69,12.14,-81.56,8.23,1.16,0.82,2.7,1.22,3.25,328,6.67,-2.1,53,998.9,0,9.87
03/08/2025,6:00:00 PM,2.036,49538.8,31.26,108.78,12.13,-81.5,8.23,1.19,0.94,3.14,1.19,3.16,290,8.22,-2.5,51,998.5,0,9.68
03/08/2025,5:00:00 PM,2.074,49506.5,31.24,109.33,12.18,-81.66,8.23,1.31,0.86,2.84,1.12,2.91,300,10,-2.9,52,997.6,0,9.35
03/08/2025,4:00:00 PM,2.096,49217.1,31.05,109.69,12.23,-82.08,8.24,1.25,0.96,3.19,1.18,3.13,321,9.13,-3.1,52,996.8,0,9.59
03/08/2025,3:00:00 PM,2.139,49170.7,31.02,109.8,12.23,-82.1,8.24,1.22,0.52,1.59,1.17,3.09,308,13.17,-2.8,52,995.8,35,10.1
3/8/2025,2:00:00 PM,2.147,49101.2,30.97,109.95,12.25,-82.01,8.24,1.3,0.04,-0.19,1.23,3.28,300,8.74,-1.5,42,994.2,120,9.9
03/08/2025,1:00:00 PM,2.152,48962.4,30.88,109.62,12.22,-82,8.24,1.23,0.04,-0.19,1.34,3.65,287,10.53,-1.1,42,993.1,505,9.45
03/08/2025,12:00:00 PM,2.156,49029.9,30.93,109.51,12.2,-81.83,8.24,1.36,0.02,-0.24,1.31,3.55,273,7.19,-0.1,46,992.5,440,9.28
3/8/2025,11:00:00 AM,2.134,49078.6,30.96,109.08,12.16,-81.65,8.23,1.24,0.01,-0.29,1.28,3.44,280,11.56,0.5,39,992.1,458,9.52
03/08/2025,10:00:00 AM,2.122,49259.8,31.08,108.75,12.11,-81.4,8.23,1.21,-0.01,-0.38,1.23,3.3,294,10.55,1.1,38,992.2,632,10.06
03/08/2025,9:00:00 AM,1.938,49447.9,31.18,108.14,12.09,-81.3,8.23,1.13,0.15,0.23,1.18,3.11,292,7.32,1.1,36,992.7,838,8.88
03/08/2025,8:00:00 AM,1.914,49638.8,31.31,107.57,12.03,-81.06,8.22,1.08,0.07,-0.06,1.18,3.14,260,6.97,0.6,48,993.1,179,9.43
03/08/2025,7:00:00 AM,1.853,49788.6,31.4,107.2,12,-80.81,8.22,1.06,0.21,0.45,1.16,3.06,249,5.98,-0.1,63,993.6,552,9.61
03/08/2025,6:00:00 AM,1.786,49689.9,31.32,106.84,11.98,-80.86,8.22,1.16,0.93,3.09,1.21,3.24,248,6.81,0.5,60,993.7,273,10.01
03/08/2025,5:00:00 AM,2.018,49908.9,31.51,107.14,11.93,-80.25,8.21,1.13,0.99,3.3,1.07,2.77,251,5,-0.2,57,993.5,39,9.66
03/08/2025,4:00:00 AM,1.962,49739.8,31.38,107.29,11.97,-80.66,8.22,1.16,0.84,2.75,1.15,3.03,254,6.06,-0.6,55,993.4,2,9.46
03/08/2025,3:00:00 AM,2.029,49842.8,31.47,107.58,11.98,-80.57,8.21,1.21,1.07,3.58,1.11,2.9,240,5.48,-0.5,50,993.6,0,9.51
03/08/2025,2:00:00 AM,2.038,49668.6,31.35,108.17,12.05,-81.05,8.22,1.16,1.2,4.08,1.19,3.15,249,3.39,-0.6,51,994.1,0,9.57
03/08/2025,1:00:00 AM,1.893,49176.4,30.98,107.97,12.1,-81.8,8.24,1.2,0.93,3.08,1.26,3.38,287,4.12,-0.8,46,994.6,0,9.5
03/08/2025,12:00:00 AM,1.905,49103.3,30.93,108.17,12.13,-81.98,8.24,1.29,1.07,3.6,1.27,3.41,281,3.84,-0.5,43,995,0,10.1
03/07/2025,11:00:00 PM,1.932,49032,30.89,108.44,12.15,-82.06,8.24,1.33,0.98,3.26,1.35,3.69,294,4.58,-0.4,41,995.2,0,9.35
03/07/2025,10:00:00 PM,1.999,49383.7,31.14,108.53,12.12,-81.77,8.24,1.31,1.19,4.02,1.29,3.51,276,5.5,-0.2,42,994.9,0,9.9
03/07/2025,9:00:00 PM,2.049,49631.3,31.33,108.73,12.11,-81.55,8.23,1.16,1.02,3.43,1.11,2.9,289,7.59,0.1,40,994.7,0,9.61
03/07/2025,8:00:00 PM,2.081,49851.1,31.48,108.46,12.06,-81.39,8.23,1.33,1.34,4.6,1.07,2.75,290,4.81,0.5,40,994.3,0,9.3
03/07/2025,7:00:00 PM,2.052,49689.6,31.37,108.85,12.12,-82.07,8.24,1.45,1.03,3.45,1.17,3.1,314,4.09,0.8,45,994,0,8.96
03/07/2025,6:00:00 PM,2.078,49632.5,31.33,109.12,12.15,-82.23,8.25,1.37,0.93,3.1,1.12,2.93,307,4.12,1,44,993.4,0,9.9
03/07/2025,5:00:00 PM,2.151,49774.2,31.44,109.42,12.15,-82.16,8.24,1.15,0.91,2.99,1.12,2.92,278,8,1.3,44,992.6,0,9.39
03/07/2025,4:00:00 PM,2.188,49579.6,31.31,109.4,12.15,-81.81,8.24,1.19,0.9,2.98,0.97,2.41,302,7.76,1.9,39,991.4,0,9.5
03/07/2025,3:00:00 PM,2.182,49665.6,31.37,110.06,12.22,-82.64,8.25,1.26,0.22,0.49,1.04,2.65,309,10.69,2.8,33,989.8,35,9.77
3/7/2025,2:00:00 PM,2.168,49596.1,31.32,110.16,12.24,-82.64,8.25,1.24,0.13,0.14,1.1,2.86,285,8.48,3.4,35,988.6,181,9.45
03/07/2025,1:00:00 PM,2.128,48981.1,30.89,110.25,12.29,-83.07,8.26,1.22,0.07,-0.08,1.15,3.04,305,13.97,3.2,34,987.8,356,9.88
03/07/2025,12:00:00 PM,2.096,48918.9,30.84,110.05,12.29,-83.07,8.26,1.29,0.01,-0.29,1.15,3.03,272,8.58,2.3,42,987.1,525,9.26
03/07/2025,11:00:00 AM,2.048,48921.8,30.83,109.79,12.27,-83.05,8.26,1.29,0.01,-0.3,1.19,3.15,340,7.66,1.5,48,986.9,777,9.39
03/07/2025,10:00:00 AM,1.991,48880.1,30.79,109.53,12.27,-83.14,8.26,1.38,0.06,-0.1,1.21,3.23,284,14.5,-0.1,52,987.5,756,9.27
03/07/2025,9:00:00 AM,1.985,49142.6,30.97,109.17,12.21,-82.84,8.26,1.22,0.16,0.25,1.11,2.89,284,7.7,-1.8,54,988.1,462,9.8
